site_id,reading_date,PM_25,location,address
TH4,04/07/2020 00:00,4.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/07/2020 00:00,4.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/07/2020 00:00,6.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/07/2020 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/07/2020 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/07/2020 00:00,6.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/07/2020 00:00,4.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/07/2020 00:00,6.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/07/2020 00:00,10.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/07/2020 00:00,6.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/07/2020 00:00,7.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/07/2020 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/07/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/07/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/07/2020 00:00,6.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/07/2020 00:00,5.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/07/2020 00:00,6.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/07/2020 00:00,6.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/07/2020 00:00,8.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/07/2020 00:00,7.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/07/2020 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/07/2020 00:00,5.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/07/2020 00:00,5.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/07/2020 00:00,7.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/07/2020 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/07/2020 00:00,7.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/07/2020 00:00,8.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,31/07/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/08/2020 00:00,5.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/08/2020 00:00,5.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/08/2020 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/08/2020 00:00,4.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/08/2020 00:00,23.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/08/2020 00:00,14.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/08/2020 00:00,21.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/08/2020 00:00,26.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/08/2020 00:00,10.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/08/2020 00:00,6.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/08/2020 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/08/2020 00:00,12.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/08/2020 00:00,9.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/08/2020 00:00,7.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/08/2020 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/08/2020 00:00,6.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/08/2020 00:00,6.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/08/2020 00:00,6.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/08/2020 00:00,7.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/08/2020 00:00,6.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/08/2020 00:00,5.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/08/2020 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,31/08/2020 00:00,9.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/09/2020 00:00,11.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/09/2020 00:00,9.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/09/2020 00:00,7.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/09/2020 00:00,8.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/09/2020 00:00,7.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/09/2020 00:00,8.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/09/2020 00:00,8.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/09/2020 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/09/2020 00:00,8.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/09/2020 00:00,11.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/09/2020 00:00,10.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/09/2020 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/09/2020 00:00,8.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/09/2020 00:00,17.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/09/2020 00:00,35.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/09/2020 00:00,21.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/09/2020 00:00,7.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/09/2020 00:00,7.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/09/2020 00:00,8.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/09/2020 00:00,10.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/09/2020 00:00,18.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/09/2020 00:00,19.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/09/2020 00:00,8.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/09/2020 00:00,4.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/09/2020 00:00,5.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/09/2020 00:00,5.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/09/2020 00:00,6.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/09/2020 00:00,10.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/09/2020 00:00,13.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/09/2020 00:00,8.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/10/2020 00:00,6.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/10/2020 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/10/2020 00:00,8.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/10/2020 00:00,3.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/10/2020 00:00,7.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/10/2020 00:00,5.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/10/2020 00:00,6.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/10/2020 00:00,7.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/10/2020 00:00,7.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/10/2020 00:00,4.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/10/2020 00:00,6.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/10/2020 00:00,9.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/10/2020 00:00,8.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/10/2020 00:00,6.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/10/2020 00:00,4.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/10/2020 00:00,7.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/10/2020 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/10/2020 00:00,14.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/10/2020 00:00,11.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/10/2020 00:00,10.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/10/2020 00:00,6.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/10/2020 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/10/2020 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/10/2020 00:00,4.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/10/2020 00:00,3.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/10/2020 00:00,5.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/10/2020 00:00,5.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/10/2020 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/10/2020 00:00,5.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/10/2020 00:00,4.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,31/10/2020 00:00,6.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/11/2020 00:00,5.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/11/2020 00:00,4.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/11/2020 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/11/2020 00:00,21.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/11/2020 00:00,63.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/11/2020 00:00,45.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/11/2020 00:00,33.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/11/2020 00:00,34.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/11/2020 00:00,12.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/11/2020 00:00,11.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/11/2020 00:00,5.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/11/2020 00:00,4.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/11/2020 00:00,7.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/11/2020 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/11/2020 00:00,3.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/11/2020 00:00,4.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/11/2020 00:00,5.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/11/2020 00:00,6.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/11/2020 00:00,5.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/11/2020 00:00,8.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/11/2020 00:00,3.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/11/2020 00:00,4.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/11/2020 00:00,13.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/11/2020 00:00,6.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/11/2020 00:00,12.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/11/2020 00:00,18.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/11/2020 00:00,24.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/11/2020 00:00,36.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/11/2020 00:00,27.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/11/2020 00:00,14.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/12/2020 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/12/2020 00:00,14.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/12/2020 00:00,6.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/12/2020 00:00,8.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/12/2020 00:00,6.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/12/2020 00:00,14.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/12/2020 00:00,16.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/12/2020 00:00,22.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/12/2020 00:00,10.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/12/2020 00:00,11.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/12/2020 00:00,10.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/12/2020 00:00,7.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/12/2020 00:00,5.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/12/2020 00:00,7.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/12/2020 00:00,7.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/12/2020 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/12/2020 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/12/2020 00:00,5.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/12/2020 00:00,7.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/12/2020 00:00,3.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/12/2020 00:00,3.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/12/2020 00:00,8.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/12/2020 00:00,3.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/12/2020 00:00,1.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/12/2020 00:00,3.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/12/2020 00:00,3.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/12/2020 00:00,5.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/12/2020 00:00,11.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/12/2020 00:00,11.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/12/2020 00:00,12.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,31/12/2020 00:00,15.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/01/2021 00:00,19.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/01/2021 00:00,4.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/01/2021 00:00,3.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/01/2021 00:00,-0.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/01/2021 00:00,-0.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/01/2021 00:00,2.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/01/2021 00:00,16.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/01/2021 00:00,18.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/01/2021 00:00,18.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/01/2021 00:00,14.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/01/2021 00:00,10.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/01/2021 00:00,1.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/01/2021 00:00,16.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/01/2021 00:00,12.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/01/2021 00:00,5.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/01/2021 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/01/2021 00:00,5.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,31/01/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/02/2021 00:00,15.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/02/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/02/2021 00:00,4.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/02/2021 00:00,5.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/02/2021 00:00,13.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/02/2021 00:00,13.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/02/2021 00:00,10.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/02/2021 00:00,10.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/02/2021 00:00,8.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/02/2021 00:00,8.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/02/2021 00:00,5.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/02/2021 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/02/2021 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/02/2021 00:00,13.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/02/2021 00:00,13.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/02/2021 00:00,19.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/02/2021 00:00,9.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/02/2021 00:00,8.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/02/2021 00:00,9.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/02/2021 00:00,15.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/02/2021 00:00,23.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/02/2021 00:00,16.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/03/2021 00:00,26.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/03/2021 00:00,38.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/03/2021 00:00,41.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/03/2021 00:00,15.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/03/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/03/2021 00:00,10.308644859813079,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/03/2021 00:00,17.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/03/2021 00:00,31.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/03/2021 00:00,15.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/03/2021 00:00,12.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/03/2021 00:00,6.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/03/2021 00:00,5.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/03/2021 00:00,2.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/03/2021 00:00,4.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/03/2021 00:00,9.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/03/2021 00:00,8.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/03/2021 00:00,10.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/03/2021 00:00,11.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/03/2021 00:00,6.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/03/2021 00:00,12.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/03/2021 00:00,8.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/03/2021 00:00,17.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/03/2021 00:00,19.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/03/2021 00:00,19.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/03/2021 00:00,7.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/03/2021 00:00,5.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/03/2021 00:00,5.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/03/2021 00:00,6.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/03/2021 00:00,9.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/03/2021 00:00,20.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,31/03/2021 00:00,36.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/04/2021 00:00,21.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/04/2021 00:00,5.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/04/2021 00:00,6.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/04/2021 00:00,12.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/04/2021 00:00,5.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/04/2021 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/04/2021 00:00,5.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/04/2021 00:00,7.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/04/2021 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/04/2021 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/04/2021 00:00,6.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/04/2021 00:00,10.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/04/2021 00:00,17.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/04/2021 00:00,11.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/04/2021 00:00,5.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/04/2021 00:00,10.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/04/2021 00:00,7.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/04/2021 00:00,9.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/04/2021 00:00,20.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/04/2021 00:00,39.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/04/2021 00:00,31.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/04/2021 00:00,7.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/04/2021 00:00,9.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/04/2021 00:00,11.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/04/2021 00:00,6.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/04/2021 00:00,6.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/04/2021 00:00,17.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/04/2021 00:00,19.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,29/04/2021 00:00,9.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,30/04/2021 00:00,14.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,01/05/2021 00:00,13.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,02/05/2021 00:00,16.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,03/05/2021 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,04/05/2021 00:00,5.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,05/05/2021 00:00,5.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,06/05/2021 00:00,7.5,Blackwall,"Blackwall,London, United Kingdom"
TH4,07/05/2021 00:00,8.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,08/05/2021 00:00,8.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,09/05/2021 00:00,7.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,10/05/2021 00:00,8.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,11/05/2021 00:00,8.4,Blackwall,"Blackwall,London, United Kingdom"
TH4,12/05/2021 00:00,7.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,13/05/2021 00:00,13.6,Blackwall,"Blackwall,London, United Kingdom"
TH4,14/05/2021 00:00,11.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,15/05/2021 00:00,11.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,16/05/2021 00:00,6.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,17/05/2021 00:00,10.1,Blackwall,"Blackwall,London, United Kingdom"
TH4,18/05/2021 00:00,8.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,19/05/2021 00:00,7.3,Blackwall,"Blackwall,London, United Kingdom"
TH4,20/05/2021 00:00,7.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,21/05/2021 00:00,8.2,Blackwall,"Blackwall,London, United Kingdom"
TH4,22/05/2021 00:00,6.9,Blackwall,"Blackwall,London, United Kingdom"
TH4,23/05/2021 00:00,5.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,24/05/2021 00:00,6.0,Blackwall,"Blackwall,London, United Kingdom"
TH4,25/05/2021 00:00,6.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,26/05/2021 00:00,9.7,Blackwall,"Blackwall,London, United Kingdom"
TH4,27/05/2021 00:00,14.8,Blackwall,"Blackwall,London, United Kingdom"
TH4,28/05/2021 00:00,16.7,Blackwall,"Blackwall,London, United Kingdom"
